,Color,Year of car manufacture,Length,price,Width,Brand Name,Transmission type,Seats,Body type,city,Car model,kilometer driven,Insurance Validity_value,Fuel type,Number of previous owners,Engine Displacement_value(cc)
1897,Red,2020,3990mm,721000.0,1745,Toyota,Manual,5.0,Hatchback,Bangalore,Toyota Glanza,63825,Zero Dep,Petrol,1,1197
1898,Brown,2018,4440mm,994999.9999999999,1695mm,Honda,Manual,5.0,Sedan,Bangalore,Honda City,31346,Third Party insurance,Petrol,2,1497
1899,Silver,2015,3985mm,594000.0,1734mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai i20,79349,Third Party insurance,Petrol,2,1197
1900,Red,2015,4585mm,927000.0,1890mm,Mahindra,Manual,7.0,SUV,Bangalore,Mahindra XUV500,88203,Comprehensive,Diesel,1,2179
1901,Blue,2018,4388mm,3275000.0,1831mm,Audi,Automatic,5.0,SUV,Bangalore,Audi Q3,37370,Comprehensive,Diesel,1,1968
1902,Red,2015,3599mm,426000.0,1495mm,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Wagon R,52228,Comprehensive,Petrol,1,998
1903,Others,2015,4270mm,1100000.0,1780mm,Hyundai,Automatic,5.0,SUV,Bangalore,Hyundai Creta,70000,Third Party insurance,Diesel,1,1582
1904,Silver,2022,3994mm,905000.0000000001,1758,Nissan,Manual,5.0,SUV,Bangalore,Nissan Magnite,40542,Zero Dep,Petrol,1,999
1905,Silver,2019,4315mm,848000.0,1822mm,Renault,Automatic,5.0,SUV,Bangalore,Renault Duster,47936,Comprehensive,Petrol,1,1498
1907,Others,2008,4803 mm,575000.0,1765 mm,Skoda,Automatic,5.0,Sedan,Bangalore,Skoda Superb,70000,Third Party insurance,Diesel,2,2496
1908,White,2013,4440mm,400000.0,1695mm,Honda,Manual,5.0,Sedan,Bangalore,Honda City,110000,Third Party insurance,Petrol,5,1497
1910,White,2016,4270mm,894999.9999999999,1780mm,Hyundai,Manual,5.0,SUV,Bangalore,Hyundai Creta,45000,Comprehensive,Petrol,2,1591
1911,Blue,2019,3995 mm,1099000.0,1770 mm,Hyundai,Manual,5.0,SUV,Bangalore,Hyundai Venue,20469,Third Party insurance,Petrol,1,998
1912,Others,2011,3940 mm,425000.0,1710 mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai i20,60000,Third Party insurance,Petrol,1,1197
1913,Blue,2012,3995mm,445000.0,1695mm,Maruti,Manual,5.0,Sedan,Bangalore,Maruti Swift Dzire,70000,Comprehensive,Petrol,2,1197
1914,Others,2014,4386mm,320000.0,1699mm,Skoda,Manual,5.0,Sedan,Bangalore,Skoda Rapid,150000,Third Party insurance,Diesel,4,1598
1915,Grey,2017,4390mm,775000.0,1699mm,Volkswagen,Manual,5.0,Sedan,Bangalore,Volkswagen Vento,46258,Third Party insurance,Petrol,2,1598
1916,Silver,2013,3595mm,327000.0,1495mm,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Wagon R,54242,Comprehensive,Petrol,3,998
1917,Brown,2017,3955mm,661000.0,1694mm,Honda,Automatic,5.0,Hatchback,Bangalore,Honda Jazz,90727,Comprehensive,Petrol,1,1199
1918,White,2012,4585mm,775000.0,1890mm,Mahindra,Manual,7.0,SUV,Bangalore,Mahindra XUV500,100000,Comprehensive,Diesel,1,2179
1919,Brown,2017,3995mm,682000.0,1735mm,Maruti,Manual,5.0,Sedan,Bangalore,Maruti Swift Dzire,31003,Comprehensive,Petrol,1,1197
1920,Orange,2017,3765mm,577000.0,1660mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai Grand i10,24233,Third Party,Petrol,1,1197
1921,Others,2015,3971mm,500000.0,1682mm,Volkswagen,Manual,5.0,Hatchback,Bangalore,Volkswagen Polo,90000,Third Party insurance,Petrol,3,1198
1922,Red,2017,3955mm,679000.0,1694mm,Honda,Manual,5.0,Hatchback,Bangalore,Honda Jazz,36983,Comprehensive,Petrol,1,1199
1923,Grey,2014,4359mm,1445000.0,2010mm,Mercedes-Benz,Automatic,5.0,Hatchback,Bangalore,Mercedes-Benz B Class,68915,Comprehensive,Diesel,1,2143
1924,Silver,2021,3845mm,776000.0,1735,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Swift,5440,Third Party,Petrol,1,1197
1925,Blue,2021,3765,690000.0,1677,Tata,Manual,5.0,Hatchback,Bangalore,Tata Tiago,8096,Zero Dep,Petrol,1,1199
1926,Others,2012,4386mm,380000.0,1699mm,Skoda,Manual,5.0,Sedan,Bangalore,Skoda Rapid,120000,Third Party insurance,Diesel,2,1598
1927,Others,2014,4315mm,560000.0,1822mm,Renault,Manual,5.0,SUV,Bangalore,Renault Duster,60000,Third Party insurance,Petrol,3,1598
1928,Others,2017,4655 mm,1125000.0,1965 mm,Tata,Manual,7.0,SUV,Bangalore,Tata Safari Storme,120000,Third Party insurance,Diesel,1,2179
1929,Blue,2015,4498mm,515000.00000000006,1751mm,Renault,Manual,7.0,MUV,Bangalore,Renault Lodgy,125903,Comprehensive,Diesel,2,1461
1930,White,2018,3985mm,799000.0,1734mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai i20,33040,Comprehensive,Petrol,2,1197
1931,White,2009,4695 mm,1200000.0,1840 mm,Toyota,Manual,7.0,SUV,Bangalore,Toyota Fortuner,110000,Third Party insurance,Diesel,2,2982
1932,White,2019,3985mm,835000.0,1734mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai i20,30722,Third Party insurance,Diesel,1,1396
1933,Others,2016,4440mm,750000.0,1695mm,Honda,Manual,5.0,Sedan,Bangalore,Honda City,80000,Third Party insurance,Diesel,1,1498
1934,Others,2009,4695 mm,1275000.0,1840 mm,Toyota,Manual,7.0,SUV,Bangalore,Toyota Fortuner,120000,Third Party insurance,Diesel,2,2982
1935,White,2017,4868mm,3075000.0,1854mm,Mercedes-Benz,Automatic,5.0,Sedan,Bangalore,Mercedes-Benz E-Class,33000,Comprehensive,Diesel,2,2143
1936,Others,2014,4440mm,527000.0,1695mm,Honda,Manual,5.0,Sedan,Bangalore,Honda City,58778,Comprehensive,Petrol,1,1497
1937,Silver,2019,3565,426000.0,1520,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti S-Presso,51395,Comprehensive,Petrol,1,998
1938,White,2015,3998mm,625000.0,1765mm,Ford,Automatic,5.0,SUV,Bangalore,Ford Ecosport,100000,Comprehensive,Petrol,2,1496
1939,Black,2013,3995mm,447000.0,1735,Maruti,Manual,5.0,Sedan,Bangalore,Maruti Swift Dzire,65881,Comprehensive,Petrol,2,1197
1940,White,2014,3845mm,552000.0,1735,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Swift,49934,Comprehensive,Petrol,2,1197
1941,White,2016,4440mm,795000.0,1695mm,Honda,Manual,5.0,Sedan,Bangalore,Honda City,91000,Comprehensive,Diesel,2,1498
1942,White,2018,3715mm,459000.0,1635mm,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Celerio X,61576,Comprehensive,Petrol,2,998
1943,White,2016,4490mm,700000.0,1730mm,Maruti,Manual,5.0,Sedan,Bangalore,Maruti Ciaz,114321,1,Petrol,2,1373
1944,White,2019,3565,405000.0,1520,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti S-Presso,53125,Third Party insurance,Petrol,1,998
1945,Red,2020,3731mm,536000.0,1579mm,Renault,Automatic,5.0,Hatchback,Bangalore,Renault KWID,36462,Comprehensive,Petrol,1,999
1946,Blue,2014,4817mm,2400000.0,2141mm,Mercedes-Benz,Automatic,5.0,SUV,Bangalore,Mercedes-Benz M-Class,97542,Comprehensive,Diesel,1,2143
1947,White,2017,4819mm,4745000.0,2141mm,Mercedes-Benz,Automatic,5.0,SUV,Bangalore,Mercedes-Benz GLE,89000,Comprehensive,Diesel,1,2987
1948,White,2018,4315mm,894999.9999999999,1822mm,Renault,Manual,5.0,SUV,Bangalore,Renault Duster,13000,Comprehensive,Petrol,2,1498
1949,Black,2018,4440mm,1375000.0,1729mm,Hyundai,Manual,5.0,Sedan,Bangalore,Hyundai Verna,41000,Third Party insurance,Diesel,1,1582
1950,Red,2017,3971mm,880000.0000000001,1682mm,Volkswagen,Automatic,5.0,Hatchback,Bangalore,Volkswagen Polo,94471,Third Party,Petrol,1,1197
1951,Maroon,2011,"4,580 mm",1030000.0000000001,"1,770 mm",Toyota,Manual,7.0,MUV,Bangalore,Toyota Innova,58000,Comprehensive,Diesel,1,2494
1952,Brown,2016,3655 mm,475000.0,1620 mm,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Wagon R,46000,Comprehensive,Petrol,1,1197
1953,Black,2022,4323mm,1150000.0,1809mm,MG,Manual,5.0,SUV,Bangalore,MG Astor,10000,Third Party insurance,Petrol,1,1498
1954,White,2020,4658mm,5675000.0,1890mm,Mercedes-Benz,Automatic,5.0,SUV,Bangalore,Mercedes-Benz GLC,36531,Comprehensive,Diesel,1,1950
1955,White,2021,3995,960000.0,1790,Toyota,Manual,5.0,SUV,Bangalore,Toyota Urban cruiser,50000,Third Party insurance,Petrol,1,1462
1956,Silver,2020,3695mm,532000.0,1600mm,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Celerio,36004,Third Party,Petrol,2,998
1957,White,2016,4440mm,651000.0,1695mm,Honda,Manual,5.0,Sedan,Bangalore,Honda City,58808,Comprehensive,Petrol,2,1497
1958,Blue,2017,4686mm,3200000.0,2020mm,Mercedes-Benz,Automatic,5.0,Sedan,Bangalore,Mercedes-Benz C-Class,10000,Third Party insurance,Diesel,1,2143
1959,Silver,2016,3985mm,715000.0,1734mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai i20,31983,Comprehensive,Petrol,1,1197
1960,Maroon,2016,3995mm,740000.0,1790mm,Maruti,Manual,5.0,SUV,Bangalore,Maruti Vitara Brezza,78536,Third Party,Diesel,1,1248
1961,Others,2022,4315mm,1700000.0,1800mm,Kia,Manual,5.0,SUV,Bangalore,Kia Seltos,20000,Third Party insurance,Diesel,1,1493
1962,Black,2013,3995mm,455000.0,1735,Maruti,Manual,5.0,Sedan,Bangalore,Maruti Swift Dzire,54134,Comprehensive,Petrol,2,1197
1963,Others,2021,4315mm,1698999.9999999998,1800mm,Kia,Automatic,5.0,SUV,Bangalore,Kia Seltos,10000,Third Party insurance,Petrol,1,1497
1964,Red,2019,3765mm,524000.0,1660mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai Grand i10,27227,Comprehensive,Petrol,2,1197
1965,Grey,2019,4395mm,1764999.9999999998,1818mm,Jeep,Automatic,5.0,SUV,Bangalore,Jeep Compass,25508,Comprehensive,Petrol,1,1368
1966,Others,2017,3985mm,525000.0,1734mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai i20,30000,Third Party insurance,Petrol,1,1197
1967,Gray,2019,4315mm,1600000.0,1800mm,Kia,Automatic,5.0,SUV,Bangalore,Kia Seltos,20000,Third Party insurance,Petrol,1,1353
1968,Blue,2012,4384mm,360000.0,1699mm,Volkswagen,Manual,5.0,Sedan,Bangalore,Volkswagen Vento,100000,Third Party insurance,Diesel,2,1598
1969,Others,2021,3985mm,1650000.0,1855mm,Mahindra,Automatic,4.0,SUV,Bangalore,Mahindra Thar,20000,Third Party insurance,Petrol,1,1997
1970,Others,2011,3940 mm,409999.99999999994,1710 mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai i20,50000,Third Party insurance,Petrol,1,1197
1971,White,2018,4630mm,3150000.0,1777 mm,Mercedes-Benz,Automatic,5.0,Sedan,Bangalore,Mercedes-Benz CLA,36000,Comprehensive,Diesel,1,2143
1972,Others,2019,3985mm,850000.0,1734mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai i20,40000,Third Party insurance,Diesel,1,1396
1973,Red,2021,3995 mm,1260000.0,1770 mm,Hyundai,Automatic,5.0,SUV,Bangalore,Hyundai Venue,19047,Third Party,Petrol,1,998
1974,Others,2020,3994mm,850000.0,1811mm,Tata,Manual,5.0,SUV,Bangalore,Tata Nexon,50000,Third Party insurance,Petrol,1,1198
1975,Red,2018,3695mm,493000.0,1600mm,Maruti,Automatic,5.0,Hatchback,Bangalore,Maruti Celerio,64453,Comprehensive,Petrol,1,998
1976,White,2018,3610mm,505000.0,1680mm,Honda,Manual,5.0,Hatchback,Bangalore,Honda Brio,43387,Comprehensive,Petrol,1,1198
1977,White,2020,3995mm,825000.0,1745mm,Maruti,Automatic,5.0,Hatchback,Bangalore,Maruti Baleno,36538,Third Party insurance,Petrol,1,1197
1978,Brown,2017,3995mm,682000.0,1760mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai i20 Active,36787,Zero Dep,Petrol,2,1197
1979,Red,2018,3695mm,486000.00000000006,1655,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Celerio,32112,Comprehensive,Petrol,2,998
1980,Black,2022,4300mm,1800000.0,1790mm,Hyundai,Manual,5.0,SUV,Bangalore,Hyundai Creta,30000,Third Party insurance,Petrol,1,1497
1981,Silver,2017,3765mm,540000.0,1660mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai Grand i10,53701,Comprehensive,Petrol,1,1197
1982,Others,2018,3765mm,530000.0,1660mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai Grand i10,30000,Third Party insurance,Petrol,2,1197
1983,Red,2020,3445mm,407000.0,1515mm,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Alto 800,26085,Zero Dep,Petrol,2,796
1984,Red,2016,3765mm,453000.0,1660mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai Grand i10,46894,Third Party insurance,Petrol,3,1197
1985,Others,2021,3995mm,1010000.0,1790,Kia,Manual,5.0,SUV,Bangalore,Kia Sonet,30000,Third Party insurance,Petrol,1,998
1986,White,2017,4545mm,1675000.0,1820mm,Honda,Automatic,5.0,SUV,Bangalore,Honda CR-V,53692,Third Party insurance,Petrol,2,2354
1987,Brown,2018,4585mm,1645000.0,1890mm,Mahindra,Automatic,7.0,SUV,Bangalore,Mahindra XUV500,37809,Comprehensive,Diesel,2,2179
1988,Brown,2018,3746mm,625000.0,1647mm,Tata,Automatic,5.0,Hatchback,Bangalore,Tata Tiago,33000,Comprehensive,Petrol,1,1199
1989,White,2022,3655 mm,635000.0,1620 mm,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Wagon R,30813,Comprehensive,Petrol,1,1197
1990,Silver,2013,4375mm,550000.0,1700mm,Hyundai,Manual,5.0,Sedan,Bangalore,Hyundai Verna,56254,Comprehensive,Diesel,1,1582
1991,White,2017,4630mm,2450000.0,1777 mm,Mercedes-Benz,Automatic,5.0,Sedan,Bangalore,Mercedes-Benz CLA,58000,Comprehensive,Diesel,1,2143
1992,Grey,2020,4490,1025000.0,1730,Maruti,Automatic,5.0,Sedan,Bangalore,Maruti Ciaz,15727,Third Party insurance,Petrol,2,1462
1993,Red,2017,3590mm,550000.0,1575mm,Mahindra,Automatic,4.0,Hatchback,Bangalore,Mahindra e2o Plus,20000,Third Party insurance,Electric,1,72
1995,Red,2021,3995mm,977000.0,1775mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai i20,21113,Comprehensive,Petrol,1,998
1996,White,2021,4620mm,1705000.0,1800mm,Hyundai,Manual,5.0,Sedan,Bangalore,Hyundai Elantra,71775,Comprehensive,Diesel,1,1493
1997,Silver,2018,3845mm,667000.0,1735,Maruti,Automatic,5.0,Hatchback,Bangalore,Maruti Swift,59882,Third Party,Petrol,1,1197
1998,Silver,2014,3765mm,494000.00000000006,1660mm,Hyundai,Automatic,5.0,Hatchback,Bangalore,Hyundai Grand i10,24463,Comprehensive,Petrol,2,1197
1999,Silver,2015,4440mm,636000.0,1695mm,Honda,Manual,5.0,Sedan,Bangalore,Honda City,72352,Zero Dep,Petrol,1,1497
2000,Blue,2017,3998mm,792000.0,1765mm,Ford,Manual,5.0,SUV,Bangalore,Ford Ecosport,90928,Comprehensive,Diesel,1,1498
2001,Others,2021,3994mm,695000.0,1758mm,Nissan,Manual,5.0,SUV,Bangalore,Nissan Magnite,10000,Third Party insurance,Petrol,2,999
2002,Others,2014,3795mm,360000.0,1680mm,Ford,Manual,5.0,Hatchback,Bangalore,Ford Figo,60000,Third Party insurance,Petrol,2,1196
2003,Other,1998,3370mm,58000.0,1410mm,Maruti,Manual,5.0,Minivans,Bangalore,Maruti Omni,80000,Third Party insurance,Petrol,5,796
2004,Red,2016,3995mm,827000.0,1790mm,Maruti,Manual,5.0,SUV,Bangalore,Maruti Vitara Brezza,117530,Comprehensive,Diesel,1,1248
2005,Red,2011,3845mm,382000.0,1735,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Swift,102814,Comprehensive,Petrol,1,1197
2006,Blue,2021,3765mm,650000.0,1677,Tata,Manual,5.0,Hatchback,Bangalore,Tata Tiago,20000,Third Party insurance,Petrol,1,1199
2007,Blue,2017,3695mm,512000.0,1600mm,Maruti,Automatic,5.0,Hatchback,Bangalore,Maruti Celerio,34801,Zero Dep,Petrol,1,998
2008,Silver,2018,3695mm,463000.0,1655,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Celerio,51877,Comprehensive,Petrol,3,998
2009,Others,2023,4440mm,1500000.0,1729mm,Hyundai,Automatic,5.0,Sedan,Bangalore,Hyundai Verna,10000,Third Party insurance,Petrol,1,1497
2010,Silver,2018,3715mm,525000.0,1635mm,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Celerio X,17125,Third Party,Petrol,2,998
2011,Others,2014,4315mm,459999.99999999994,1822mm,Renault,Manual,5.0,SUV,Bangalore,Renault Duster,30000,Third Party insurance,Diesel,1,1461
2012,Silver,2016,3995mm,627000.0,1745mm,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Baleno,50318,Third Party insurance,Petrol,1,1197
2013,Silver,2012,4375mm,511000.00000000006,1700mm,Hyundai,Manual,5.0,Sedan,Bangalore,Hyundai Verna,46123,Comprehensive,Petrol,1,1591
2014,Gray,2006,3810mm,55000.0,1665mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai Getz,120000,Third Party insurance,Petrol,3,1341
2015,Others,2015,3985mm,600000.0,1734mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai i20,70000,Third Party insurance,Diesel,2,1396
2016,Blue,2014,4659mm,1285000.0,1778mm,Volkswagen,Automatic,5.0,Sedan,Bangalore,Volkswagen Jetta,33360,Comprehensive,Diesel,1,1968
2017,Black,2022,4509mm,3150000.0,1839mm,Volkswagen,Automatic,5.0,SUV,Bangalore,Volkswagen Tiguan,21800,Third Party insurance,Petrol,1,1984
2018,Red,2023,3990mm,750000.0,1755,Tata,Manual,5.0,Hatchback,Bangalore,Tata Altroz,10000,Third Party insurance,Petrol,1,1199
2019,Others,2006,3565mm,130000.0,1525mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai Santro Xing,60000,Third Party insurance,Petrol,3,1086
2021,White,2021,3995mm,985000.0,1775mm,Hyundai,Automatic,5.0,Hatchback,Bangalore,Hyundai i20,11045,Third Party insurance,Petrol,1,1197
2022,Blue,2018,4390mm,1044999.9999999999,1699mm,Volkswagen,Automatic,5.0,Sedan,Bangalore,Volkswagen Vento,51406,Third Party insurance,Diesel,1,1498
2023,Red,2012,3690mm,200000.0,1665mm,Tata,Manual,5.0,Hatchback,Bangalore,Tata Indica V2,70000,Third Party insurance,Diesel,1,1396
2024,Blue,2017,3995mm,710000.0,1745mm,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Baleno,26031,Comprehensive,Petrol,1,1197
2025,Silver,2016,3845mm,586000.0,1735,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Swift,30740,Comprehensive,Petrol,1,1197
2026,Others,2022,4323mm,1500000.0,1809mm,MG,Automatic,5.0,SUV,Bangalore,MG Astor,20000,Third Party insurance,Petrol,1,1498
2027,White,2017,3700mm,584000.0,1690mm,Maruti,Automatic,5.0,Hatchback,Bangalore,Maruti Ignis,65909,Zero Dep,Petrol,1,1197
2028,Blue,2013,3995mm,409000.0,1710mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai i20,140590,Comprehensive,Petrol,1,1197
2029,Silver,2019,4735mm,2175000.0,1830mm,Toyota,Automatic,7.0,MUV,Bangalore,Toyota Innova Crysta,32953,Third Party insurance,Petrol,2,2694
2030,Silver,2019,3995mm,738000.0,1735mm,Maruti,Automatic,5.0,Sedan,Bangalore,Maruti Swift Dzire,51801,Comprehensive,Petrol,1,1197
2031,Others,2015,3995mm,380000.0,1660mm,Hyundai,Manual,5.0,Sedan,Bangalore,Hyundai Xcent,80000,Third Party insurance,Diesel,1,1120
2032,Blue,2017,3985mm,656000.0,1734mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai i20,62621,Zero Dep,Petrol,1,1197
2033,Red,2014,3845mm,483000.0,1735,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Swift,79068,Comprehensive,Petrol,1,1197
2034,Others,2018,3840mm,509999.99999999994,1735mm,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Swift,50000,Third Party insurance,Petrol,1,1197
2035,Others,2018,3995mm,750000.0,1682mm,Volkswagen,Automatic,5.0,Sedan,Bangalore,Volkswagen Ameo,30000,Third Party insurance,Diesel,2,1498
2036,Gold,2008,3585mm,185000.0,1595mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai i10,72000,Third Party insurance,Petrol,2,1086
2037,Others,2008,3585mm,180000.0,1595mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai i10,80000,Third Party insurance,Petrol,2,1086
2038,Others,2021,4735mm,1900000.0,1830mm,Toyota,Manual,8.0,MUV,Bangalore,Toyota Innova Crysta,10000,Third Party insurance,Petrol,1,2694
2039,Others,2022,4598mm,2100000.0,1894mm,Tata,Automatic,5.0,SUV,Bangalore,Tata Harrier,20000,Third Party insurance,Diesel,1,1956
2040,Orange,2016,4585mm,1245000.0,1890mm,Mahindra,Automatic,7.0,SUV,Bangalore,Mahindra XUV500,36314,Comprehensive,Diesel,2,2179
2041,Red,2010,3970mm,300000.0,1682mm,Volkswagen,Manual,5.0,Hatchback,Bangalore,Volkswagen Polo,67000,Third Party insurance,Petrol,1,1198
2044,Silver,2017,3700mm,546000.0,1690mm,Maruti,Automatic,5.0,Hatchback,Bangalore,Maruti Ignis,47488,Comprehensive,Petrol,2,1197
2045,Red,2016,3955mm,533000.0,1694mm,Honda,Manual,5.0,Hatchback,Bangalore,Honda Jazz,56814,Comprehensive,Petrol,1,1199
2046,Gray,2004,4440mm,160000.0,1695mm,Honda,Automatic,5.0,Sedan,Bangalore,Honda City,90000,Third Party insurance,Petrol,1,1493
2047,White,2012,3585mm,332000.0,1595mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai i10,63206,Comprehensive,Petrol,1,1197
2048,Silver,2018,4490 mm,809000.0,1730 mm,Maruti,Manual,5.0,Sedan,Bangalore,Maruti Ciaz,61103,Comprehensive,Petrol,2,1462
2049,Black,2008,3495mm,200000.0,1475mm,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Alto,70000,Third Party insurance,Petrol,1,796
2050,White,2015,3715mm,347000.0,1635mm,Maruti,Automatic,5.0,Hatchback,Bangalore,Maruti Celerio,112268,Comprehensive,Petrol,3,998
2051,Others,2006,3760mm,150000.0,1690mm,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Swift,70000,Third Party insurance,Petrol,2,1298
2052,Silver,2021,4221mm,1359000.0,1760mm,Volkswagen,Manual,5.0,SUV,Bangalore,Volkswagen Taigun,97346,Comprehensive,Petrol,1,999
2053,Others,2018,3765mm,543000.0,1660mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai Grand i10,36977,Comprehensive,Petrol,2,1197
2054,Others,2006,3760mm,150000.0,1690mm,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Swift,70000,Third Party insurance,Petrol,3,1298
2055,Others,2013,3995mm,475000.0,1710mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai i20,60000,Third Party insurance,Diesel,2,1396
2056,Others,2003,3610 mm,110000.00000000001,1645 mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai Santro,80000,Third Party insurance,Petrol,2,1086
2057,Silver,2016,3679mm,350000.0,1579mm,Renault,Automatic,5.0,Hatchback,Bangalore,Renault KWID,35000,Third Party insurance,Petrol,2,999
2058,Black,2006,3810mm,135000.0,1665mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai Getz,100000,Third Party insurance,Petrol,3,1341
2059,Others,2005,3595mm,170000.0,1475mm,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Wagon R,90000,Third Party insurance,Petrol,2,998
2060,White,2018,4439mm,2850000.0,1821mm,BMW,Automatic,5.0,SUV,Bangalore,BMW X1,85700,Comprehensive,Diesel,1,1995
2061,Brown,2016,4686mm,2750000.0,2020mm,Mercedes-Benz,Automatic,5.0,Sedan,Bangalore,Mercedes-Benz C-Class,50000,Comprehensive,Diesel,1,2143
2062,Others,2015,4585mm,1449000.0,1765mm,Toyota,Manual,7.0,MUV,Bangalore,Toyota Innova,50000,Third Party insurance,Diesel,2,2494
2063,Others,2015,3545mm,300000.0,1515mm,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Alto K10,50000,Third Party insurance,Petrol,1,998
2064,Others,2014,3599mm,377000.0,1495mm,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Wagon R,40082,Third Party,Petrol,2,998
2065,Silver,2017,3995mm,638000.0,1735mm,Maruti,Automatic,5.0,Sedan,Bangalore,Maruti Swift Dzire,112566,Comprehensive,Diesel,2,1248
2066,White,2020,4300mm,1575000.0,1790mm,Hyundai,Automatic,5.0,SUV,Bangalore,Hyundai Creta,68000,Comprehensive,Petrol,1,1397
2067,Silver,2021,3655 mm,674000.0,1620 mm,Maruti,Automatic,5.0,Hatchback,Bangalore,Maruti Wagon R,61978,Comprehensive,Petrol,1,1197
2068,White,2021,3655 mm,613000.0,1620 mm,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Wagon R,27658,Third Party,Petrol,1,1197
2069,Silver,2019,4315mm,1145000.0,1800mm,Kia,Manual,5.0,SUV,Bangalore,Kia Seltos,26000,Comprehensive,Petrol,1,1497
2070,Red,2015,3985mm,595000.0,1734mm,Hyundai,Manual,5.0,Hatchback,Bangalore,Hyundai i20,43371,Comprehensive,Petrol,2,1197
2071,Black,2014,3999mm,450000.0,1765mm,Ford,Manual,5.0,SUV,Bangalore,Ford Ecosport,120000,Third Party insurance,Diesel,2,1498
2072,Red,2017,3955mm,599000.0,1694mm,Honda,Manual,5.0,Hatchback,Bangalore,Honda Jazz,67633,Third Party insurance,Petrol,1,1199
2073,Orange,2016,3995mm,625000.0,1745mm,Maruti,Manual,5.0,Hatchback,Bangalore,Maruti Baleno,76794,Third Party insurance,Petrol,1,1197
